id,codigo_parlamentar,nome,partido,uf,tipo_sessao,tipo_uso_palavra,data,sumario,keywords,transcricao,nome_civil,sexo,data_nascimento,uf_nascimento,municipio_nascimento
512853,6350,Augusta Brito,PT,CE,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Exposição sobre o novo formato do Bolsa Família. Destaque para o Programa Acredita, criado pelo Governo Federal em 2023 para fomentar a qualificação profissional, a inclusão produtiva e o acesso ao microcrédito.","COMENTARIO, BENEFICIO, BOLSA FAMILIA, CALCULO, COMBATE, FOME, INSEGURANÇA ALIMENTAR, PROGRAMA, APOIO, EMPREENDEDORISMO, ACESSO, MICROCREDITO.",,Augusta Brito de Paula,Feminino,1976-05-27,CE,Fortaleza
512851,5783,Zenaide Maia,PSD,RN,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Registro do Dia Mundial da Conscientização do Autismo. Considerações sobre a realidade do diagnóstico do transtorno do espectro autista (TEA) no Brasil, suas implicações para as famílias e as iniciativas que estão em desenvolvimento para facilitar o acesso ao tratamento e ao reconhecimento legal e precoce dessa condição.","REGISTRO, DIA INTERNACIONAL, AUTISMO, INCLUSÃO, DIFICULDADE, TRATAMENTO, DIAGNOSTICO, TRATAMENTO MEDICO, IMPORTANCIA, RECONHECIMENTO, PERMANENCIA, LAUDO MEDICO.",,Zenaide Maia Calado Pereira dos Santos,Feminino,1954-11-27,PB,Brejo do Cruz
512850,5008,Humberto Costa,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Preocupação com as tarifas comerciais anunciadas pelo Presidente dos Estados Unidos, Sr. Donald Trump, devido aos possíveis prejuízos à economia brasileira. Elogios à aprovação do Projeto de Lei nº 2088/2023, que institui a Lei de Reciprocidade Econômica, autorizando o Poder Executivo a adotar contramedidas comerciais contra países ou blocos econômicos que estabeleçam restrições unilaterais às exportações brasileiras.","PREOCUPAÇÃO, TARIFAS, PAIS ESTRANGEIRO, ESTADOS UNIDOS DA AMERICA (EUA), PRESIDENTE, DONALD TRUMP, PREJUIZO, ECONOMIA, BRASIL.
ELOGIO, APROVAÇÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Humberto Sérgio Costa Lima,Masculino,1957-07-07,SP,Campinas
512849,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Apelo em favor da aprovação, na Câmara dos Deputados, do Projeto de Lei nº 2694/2021, de autoria de S. Exa., que isenta a Embrapa do pagamento de taxas e contribuições sobre os seus pedidos de registro e proteção de experimentos de pesquisa, de tecnologias geradas e produtos.","SOLICITAÇÃO, APROVAÇÃO, CAMARA DOS DEPUTADOS, PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, PEDIDO, REGISTRO, PROTEÇÃO, PESQUISA, PRODUTO, TECNOLOGIA, EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA), ISENÇÃO FISCAL, COBRANÇA, TAXA, AMBITO, Serviço Nacional de Proteção de Cultivares (SNPC), MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO (MAPA), INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL (INPI), INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS (IBAMA), AGENCIA NACIONAL DE VIGILANCIA SANITARIA (ANVISA).",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
512848,470,Chico Rodrigues,PSB,RR,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Satisfação pela aprovação, na CI, do Projeto de Lei nº 5066/2020, de autoria do Senador Plínio Valério, que prevê a redistribuição de recursos de pesquisa, desenvolvimento e inovação (PD&I) no setor de petróleo e gás para as universidades de todas as regiões do Brasil.","COMEMORAÇÃO, APROVAÇÃO, Comissão de Serviços de Infraestrutura (CI), UNIVERSIDADE FEDERAL, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, INCENTIVO, PESQUISA, ADOÇÃO, TECNOLOGIA, EXPLORAÇÃO, PRODUÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, INOVAÇÃO.",,Francisco de Assis Rodrigues,Masculino,1951-04-23,PE,Recife
512847,22,Esperidião Amin,PP,SC,Sessão Deliberativa Ordinária,Discurso,2025-04-02,"Apelo ao Presidente do Congresso Nacional, Senador Davi Alcolumbre, para que inclua na pauta da próxima sessão a apreciação do Veto nº 5/2025 ao Projeto de Lei Complementar nº 121/2024, que institui o Programa de Pleno Pagamento de Dívidas dos Estados (Propag).","SOLICITAÇÃO, PAUTA, VOTAÇÃO, VETO (VET), PROJETO DE LEI COMPLEMENTAR (PLP), ALTERAÇÃO, LEI FEDERAL, POSSIBILIDADE, EXECUÇÃO, PROJETO DE LEI ORÇAMENTARIA, HIPOTESE, AUSENCIA, APROVAÇÃO, LEI ORÇAMENTARIA ANUAL (LOA), PRAZO LEGAL, SUBSTITUTIVO, CAMARA DOS DEPUTADOS, CRIAÇÃO, LEI COMPLEMENTAR, PROGRAMA NACIONAL, AJUSTE FISCAL, REVISÃO, PAGAMENTO, DIVIDA, ESTADOS, DISTRITO FEDERAL (DF), CREDOR, UNIÃO FEDERAL, CRITERIOS, ADESÃO, REFINANCIAMENTO, JUROS, MIGRAÇÃO, REGIME DE RECUPERAÇÃO FISCAL, RESSALVA, PROIBIÇÃO, REQUISITOS, LEI DE RESPONSABILIDADE FISCAL, OBRIGATORIEDADE, LIMITAÇÃO, DESPESA, ENTE FEDERADO, AUTORIZAÇÃO, ESTABELECIMENTO, FUNDO FINANCEIRO, FOMENTO, EQUIDADE, EXCESSO, RECURSOS FINANCEIROS, COMPENSAÇÃO, CORRELAÇÃO, TUTELA JURISDICIONAL, SUPREMO TRIBUNAL FEDERAL (STF), DESTINAÇÃO, OBRA DE ENGENHARIA, INFRAESTRUTURA, LOGISTICA, OPERAÇÃO FINANCEIRA, PENALIDADE, INDISPONIBILIDADE, OBRIGAÇÃO FINANCEIRA, RESTOS A PAGAR, CONCESSÃO, AUMENTO, BENEFICIO FISCAL, INCENTIVO FISCAL, ASSISTENCIA TECNICA, COOPERAÇÃO FINANCEIRA, INOBSERVANCIA, GASTOS PUBLICOS, PESSOAL, SUBSTITUIÇÃO, TAXA.
PREOCUPAÇÃO, SOLICITAÇÃO, ALEXANDRE DE MORAES, MINISTRO, SUPREMO TRIBUNAL FEDERAL (STF), PROCURADORIA GERAL DA REPUBLICA, PEDIDO, PRISÃO, EX-PRESIDENTE DA REPUBLICA, JAIR BOLSONARO, TENTATIVA, GOLPE DE ESTADO, COMENTARIO, MANIFESTAÇÃO COLETIVA, DEFESA, CRIAÇÃO, LEI FEDERAL, CONCESSÃO, ANISTIA, ACUSADO, CONDENADO, CRIME, CODIGO PENAL, ABOLIÇÃO, ESTADO DEMOCRATICO, GOVERNO, MANIFESTAÇÃO, PRAÇA DOS TRES PODERES, DANOS, PATRIMONIO PUBLICO.",,Esperidião Amin Helou Filho,Masculino,1947-12-21,SC,Florianópolis
512793,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,"Pela ordem sobre a Medida Provisória (MPV) n° 1268, de 2024, que ""Abre crédito extraordinário, em favor dos Ministérios da Justiça e Segurança Pública, da Saúde, do Meio Ambiente e Mudança do Clima, do Desenvolvimento Agrário e Agricultura Familiar, da Integração e do Desenvolvimento Regional, do Desenvolvimento e Assistência Social, Família e Combate à Fome, e da Pesca e Aquicultura, no valor de R$ 938.458.061,00, para os fins que especifica”.","MEDIDA PROVISORIA (MPV), CREDITO EXTRAORDINARIO, UNIÃO FEDERAL, DESTINAÇÃO, MINISTERIO DA JUSTIÇA E SEGURANÇA PUBLICA, MINISTERIO DA SAUDE (MS), MINISTERIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA, MINISTERIO DO DESENVOLVIMENTO AGRARIO E AGRICULTURA FAMILIAR (MDA), MINISTERIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, MINISTERIO DA PESCA E AQUICULTURA (MPA).",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
512791,4770,Izalci Lucas,PL,DF,Sessão Deliberativa Ordinária,Discussão,2025-04-01,"Discussão sobre a Medida Provisória (MPV) n° 1268, de 2024, que ""Abre crédito extraordinário, em favor dos Ministérios da Justiça e Segurança Pública, da Saúde, do Meio Ambiente e Mudança do Clima, do Desenvolvimento Agrário e Agricultura Familiar, da Integração e do Desenvolvimento Regional, do Desenvolvimento e Assistência Social, Família e Combate à Fome, e da Pesca e Aquicultura, no valor de R$ 938.458.061,00, para os fins que especifica”.","DISCUSSÃO, MEDIDA PROVISORIA (MPV), CREDITO EXTRAORDINARIO, UNIÃO FEDERAL, DESTINAÇÃO, MINISTERIO DA JUSTIÇA E SEGURANÇA PUBLICA, MINISTERIO DA SAUDE (MS), MINISTERIO DO MEIO AMBIENTE E MUDANÇA DO CLIMA, MINISTERIO DO DESENVOLVIMENTO AGRARIO E AGRICULTURA FAMILIAR (MDA), MINISTERIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, MINISTERIO DA PESCA E AQUICULTURA (MPA).",,Izalci Lucas Ferreira,Masculino,1956-04-07,MG,Araújos
512788,5736,Tereza Cristina,PP,MS,Sessão Deliberativa Ordinária,Como Relator,2025-04-01,"Como Relator sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","RELATOR, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Tereza Cristina Correa da Costa Dias,Feminino,1954-07-06,MS,Campo Grande
512786,1186,Luis Carlos Heinze,PP,RS,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,"Pela ordem sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Luis Carlos Heinze,Masculino,1950-09-14,RS,Candelária
512785,5990,Carlos Viana,PODEMOS,MG,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,Requerimento de inserção em ata de Voto de Aplauso ao empresário mineiro Reginaldo Gil.,"REQUERIMENTO, INSERÇÃO, ATA, SENADO, VOTO DE APLAUSO, EMPRESARIO, BELO HORIZONTE (MG), ESTADO DE MINAS GERAIS (MG), EMPRESA DE PRODUTOS TEXTEIS, IMPORTAÇÃO, CHINA.",,Carlos Alberto Dias Viana,Masculino,1963-03-22,NA,NA
512784,5985,Nelsinho Trad,PSD,MS,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,"Pela ordem sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Nelson Trad Filho,Masculino,1961-09-05,MS,Campo Grande
512783,4531,Jayme Campos,UNIÃO,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,"Pela ordem sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Jayme Veríssimo de Campos,Masculino,1951-09-13,NA,NA
512782,5352,Rogério Carvalho,PT,SE,Sessão Deliberativa Ordinária,Pela ordem,2025-04-01,"Pela ordem sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Rogério Carvalho Santos,Masculino,1968-08-02,SE,Aracaju
512781,6304,Margareth Buzetti,PSD,MT,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pela Liderança da Bancada Feminina, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Margareth Gettert Busetti,Feminino,1959-10-31,SC,Concórdia
512780,5748,Veneziano Vital do Rêgo,MDB,PB,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pela Liderança da Maioria, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Veneziano Vital do Rêgo Segundo Neto,Masculino,1970-07-17,PB,Campina Grande
512779,5976,Eduardo Girão,NOVO,CE,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido NOVO, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Luis Eduardo Grangeiro Girão,Masculino,1972-09-25,CE,Fortaleza
512778,5411,Weverton,PDT,MA,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PDT, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Weverton Rocha Marques de Sousa,Masculino,1979-10-08,MA,Imperatriz
512777,6027,Mecias de Jesus,REPUBLICANOS,RR,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido REPUBLICANOS, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Antônio Mecias Pereira de Jesus,Masculino,1962-02-08,MA,Graça Aranha
512776,5990,Carlos Viana,PODEMOS,MG,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PODEMOS, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Carlos Alberto Dias Viana,Masculino,1963-03-22,NA,NA
512775,3777,Eduardo Gomes,PL,TO,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pela Liderança da Oposição, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Carlos Eduardo Torres Gomes,Masculino,1966-04-28,SE,Estância
512774,5736,Tereza Cristina,PP,MS,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PP, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Tereza Cristina Correa da Costa Dias,Feminino,1954-07-06,MS,Campo Grande
512773,4642,Efraim Filho,UNIÃO,PB,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido UNIÃO, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Efraim de Araújo Morais Filho,Masculino,1979-03-18,PB,João Pessoa
512772,581,Jaques Wagner,PT,BA,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PT, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Jaques Wagner,Masculino,1951-03-16,RJ,Rio de Janeiro
512771,4994,Eduardo Braga,MDB,AM,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido MDB, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Carlos Eduardo de Souza Braga,Masculino,1960-12-06,PA,Belém
512770,6340,Jaime Bagattoli,PL,RO,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PL, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Jaime Maximino Bagattoli,Masculino,1961-04-26,SC,Presidente Getúlio
512769,5525,Omar Aziz,PSD,AM,Sessão Deliberativa Ordinária,Orientação à bancada,2025-04-01,"Orientação à bancada, pelo Partido PSD, sobre o Projeto de Lei (PL) n° 2088, de 2023, que ""Acrescenta o art. 12-A à Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima, para tornar obrigatório o cumprimento de padrões ambientais compatíveis aos do Brasil, para a disponibilização de bens no mercado brasileiro”.","ORIENTAÇÃO, BANCADA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, POLITICA NACIONAL, MUDANÇA CLIMATICA, IMPORTAÇÃO, BENS, PRODUTO, DISPONIBILIDADE, COMERCIO, AMBITO NACIONAL, REQUISITOS, PAIS ESTRANGEIRO, CRITERIOS, EMISSÃO, GAS, EFEITO ESTUFA, EQUIPARAÇÃO, SITUAÇÃO, BRASIL.",,Omar José Abdel Aziz,Masculino,1958-08-13,SP,Garça
